protein1,protein2,sim
Q8N2E2,A0A075B6H9,0.14285714285714285
A0A0A6YYK7,A0A075B6H9,0.8
Q8IZT6,A0A075B6H9,0.08333333333333333
A8MVZ5,A0A075B6H9,0.8
Q6ZP82,A0A075B6H9,0.6
P40199,A0A075B6H9,0.8333333333333334
P01730,A0A075B6H9,0.45454545454545453
P28067,A0A075B6H9,0.3
P54753,A0A075B6H9,0.045454545454545456
P01732,A0A075B6H9,0.8333333333333334
Q5ZPR3,A0A075B6H9,0.7142857142857143
Q15762,A0A075B6H9,0.7142857142857143
P0C0L4,A0A075B6H9,0.045454545454545456
Q8TD84,A0A075B6H9,0.5
P54764,A0A075B6H9,0.045454545454545456
P55899,A0A075B6H9,0.3
Q6DN72,A0A075B6H9,0.6666666666666666
Q2WEN9,A0A075B6H9,0.8333333333333334
P11912,A0A075B6H9,0.4444444444444444
Q9P232,A0A075B6H9,0.4444444444444444
O94983,A0A075B6H9,0.09090909090909091
Q4ZHG4,A0A075B6H9,0.14285714285714285
Q6UXE8,A0A075B6H9,0.45454545454545453
A8MTB9,A0A075B6H9,0.6666666666666666
Q14002,A0A075B6H9,1.0
P79483,A0A075B6H9,0.3
A0A0K2S4Q6,A0A075B6H9,1.0
P40259,A0A075B6H9,0.7142857142857143
O15197,A0A075B6H9,0.05263157894736842
Q13740,A0A075B6H9,0.625
Q12860,A0A075B6H9,0.4
P01024,A0A075B6H9,0.041666666666666664
Q9P218,A0A075B6H9,0.08333333333333333
P43146,A0A075B6H9,0.36363636363636365
Q7Z6A9,A0A075B6H9,0.5714285714285714
P31997,A0A075B6H9,0.8333333333333334
P54756,A0A075B6H9,0.045454545454545456
P29322,A0A075B6H9,0.047619047619047616
P29016,A0A075B6H9,0.3333333333333333
P15391,A0A075B6H9,0.6666666666666666
P26992,A0A075B6H9,0.4444444444444444
Q9H4W6,A0A075B6H9,0.07142857142857142
O95727,A0A075B6H9,0.8333333333333334
Q4KMG0,A0A075B6H9,0.4
Q6UXG3,A0A075B6H9,1.0
O94779,A0A075B6H9,0.4
P01023,A0A075B6H9,0.05555555555555555
Q96RL6,A0A075B6H9,0.625
P40200,A0A075B6H9,0.6666666666666666
A0A0B4J237,A0A075B6H9,0.8
A0A597,A0A075B6H9,0.8
P04435,A0A075B6H9,0.8
P21980,A0A075B6H9,0.07142857142857142
B7Z8K6,A0A075B6H9,0.3333333333333333
P49221,A0A075B6H9,0.07142857142857142
A0A075B6T6,A0A075B6H9,0.8
P01737,A0A075B6H9,0.8
A0A5A2,A0A075B6H9,0.8
P30530,A0A075B6H9,0.3076923076923077
A0A0B4J274,A0A075B6H9,0.8
A0A087WT01,A0A075B6H9,0.8
A0A5B6,A0A075B6H9,0.8
A0A576,A0A075B6H9,0.8
A0A075B6T7,A0A075B6H9,0.8
A0A0K0K1E9,A0A075B6H9,0.8
P12018,A0A075B6H9,1.0
P25311,A0A075B6H9,0.2727272727272727
Q9P1W8,A0A075B6H9,0.8333333333333334
Q99603,A0A075B6H9,0.8
A0A075B6R0,A0A075B6H9,0.8
A0A0K0K1G6,A0A075B6H9,0.8
A0A075B6N4,A0A075B6H9,0.8
P0DPF7,A0A075B6H9,0.8
Q06330,A0A075B6H9,0.07692307692307693
Q3KPI0,A0A075B6H9,0.7142857142857143
Q08722,A0A075B6H9,0.375
Q02388,A0A075B6H9,0.07692307692307693
P78310,A0A075B6H9,0.7142857142857143
P61769,A0A075B6H9,0.375
Q9UQ52,A0A075B6H9,0.36363636363636365
P16410,A0A075B6H9,0.5714285714285714
Q96KV6,A0A075B6H9,0.4166666666666667
Q8N3J6,A0A075B6H9,0.625
Q9UIR0,A0A075B6H9,0.8333333333333334
O95971,A0A075B6H9,0.3333333333333333
P20036,A0A075B6H9,0.3
Q8IWK6,A0A075B6H9,0.26666666666666666
Q6UY09,A0A075B6H9,0.6666666666666666
P07766,A0A075B6H9,0.25
Q02246,A0A075B6H9,0.36363636363636365
A6NJW9,A0A075B6H9,0.8333333333333334
Q6ZMU1,A0A075B6H9,0.125
P20273,A0A075B6H9,0.5714285714285714
Q9UGN4,A0A075B6H9,1.0
Q9H6B4,A0A075B6H9,0.7142857142857143
Q8IWV2,A0A075B6H9,0.4
Q9BQW3,A0A075B6H9,0.07142857142857142
P42081,A0A075B6H9,0.8333333333333334
Q6UXZ3,A0A075B6H9,1.0
Q08708,A0A075B6H9,1.0
Q05707,A0A075B6H9,0.08333333333333333
Q9P0L0,A0A075B6H9,0.1111111111111111
A0A0B4J245,A0A075B6H9,0.8
A0A0A0MS03,A0A075B6H9,0.8
A0A0A6YYK4,A0A075B6H9,0.6
A0A0A0MS05,A0A075B6H9,0.6
Q6ZN44,A0A075B6H9,0.2857142857142857
protein1,protein2,sim
O43741,P29016,0.08333333333333333
Q9Y478,P29016,0.08333333333333333
Q86TB3,P29016,0.25
P15813,P29016,1.0
P10747,P29016,0.2
Q96L96,P29016,0.25
Q8IZF2,P29016,0.1875
P06729,P29016,0.2
Q6UX41,P29016,0.2
P35613,P29016,0.2727272727272727
O75871,P29016,0.375
P50895,P29016,0.2727272727272727
Q8N126,P29016,0.25
P20138,P29016,0.3
Q9BWV1,P29016,0.21428571428571427
O00478,P29016,0.1875
A0A0C4DH27,P29016,0.375
Q9BZM5,P29016,0.42857142857142855
Q9Y279,P29016,0.25
Q13291,P29016,0.375
A0A0K0K1B3,P29016,0.375
Q01201,P29016,0.05263157894736842
O95153,P29016,0.07142857142857142
A6NNM3,P29016,0.07692307692307693
Q9Y286,P29016,0.3
Q86YD3,P29016,0.3333333333333333
Q9UPU3,P29016,0.07692307692307693
P10586,P29016,0.17647058823529413
P11465,P29016,0.3
A1KZ92,P29016,0.15
Q15772,P29016,0.17647058823529413
Q9NQ25,P29016,0.42857142857142855
Q9BZZ2,P29016,0.25
Q96A28,P29016,0.42857142857142855
Q7Z7G0,P29016,0.1111111111111111
P03979,P29016,0.375
Q8IWZ5,P29016,0.07142857142857142
A0A5B9,P29016,0.5714285714285714
A0A0B4J1U4,P29016,0.375
Q00887,P29016,0.3
P08922,P29016,0.05555555555555555
Q9UQ74,P29016,0.3
Q9UQ72,P29016,0.3
Q13308,P29016,0.21428571428571427
Q15262,P29016,0.15789473684210525
Q9UMZ3,P29016,0.06666666666666667
Q96MS0,P29016,0.23076923076923078
P0CF51,P29016,0.5714285714285714
O76036,P29016,0.25
Q96GW7,P29016,0.16666666666666666
Q96LC7,P29016,0.2727272727272727
P13611,P29016,0.14285714285714285
P13765,P29016,0.5
Q86SJ2,P29016,0.2
P08236,P29016,0.0625
O75462,P29016,0.2
O15033,P29016,0.09090909090909091
P33681,P29016,0.25
Q9UH73,P29016,0.0625
Q496F6,P29016,0.3333333333333333
Q9HC73,P29016,0.1111111111111111
P06731,P29016,0.3
P04234,P29016,0.18181818181818182
A8K7I4,P29016,0.09090909090909091
Q8TDQ1,P29016,0.3333333333333333
P01031,P29016,0.041666666666666664
Q8NFZ8,P29016,0.23076923076923078
Q7Z692,P29016,0.25
P15812,P29016,1.0
Q9BZW8,P29016,0.3333333333333333
Q6UXG8,P29016,0.2
P09693,P29016,0.18181818181818182
Q6ZTR5,P29016,0.1111111111111111
Q8TEP8,P29016,0.125
P13688,P29016,0.2727272727272727
Q13410,P29016,0.17647058823529413
Q01151,P29016,0.3333333333333333
P09564,P29016,0.3
P06126,P29016,1.0
A6NFU0,P29016,0.3333333333333333
Q96P31,P29016,0.3
P11362,P29016,0.15
P0DOX7,P29016,0.4
P0CG04,P29016,0.5
P27930,P29016,0.21428571428571427
Q5VV43,P29016,0.06666666666666667
P06315,P29016,0.375
Q96I82,P29016,0.2
A0A075B6H9,P29016,0.3333333333333333
Q8NHL6,P29016,0.3
P0DTW3,P29016,0.25
P01743,P29016,0.375
Q8NDA2,P29016,0.14285714285714285
Q96S86,P29016,0.25
Q96ID5,P29016,0.3333333333333333
Q8N9C0,P29016,0.23076923076923078
P05362,P29016,0.18181818181818182
Q8WX77,P29016,0.2
A0A075B6I0,P29016,0.3333333333333333
P01593,P29016,0.3333333333333333
Q8NFP4,P29016,0.23076923076923078
Q9UNN8,P29016,0.375
P0DTE1,P29016,0.375
P01763,P29016,0.375
A0A075B6R2,P29016,0.375
Q95460,P29016,0.7777777777777778
Q86YT9,P29016,0.2727272727272727
Q8IZU9,P29016,0.3
P32004,P29016,0.23076923076923078
Q8N6C8,P29016,0.3
P01780,P29016,0.375
A0A087WSY4,P29016,0.375
P43632,P29016,0.2222222222222222
P01619,P29016,0.3333333333333333
A0A0C4DH26,P29016,0.3333333333333333
A0A0B4J2D9,P29016,0.3333333333333333
Q86WK6,P29016,0.2
P01889,P29016,0.7
A0A0C4DH29,P29016,0.375
Q5DX21,P29016,0.2727272727272727
Q96J84,P29016,0.2727272727272727
A0A087WSX0,P29016,0.3333333333333333
Q13449,P29016,0.3
Q8WUT4,P29016,0.08333333333333333
Q30154,P29016,0.5
Q96PL5,P29016,0.2
Q96AP7,P29016,0.2727272727272727
P21333,P29016,0.07692307692307693
O75015,P29016,0.375
Q15486,P29016,0.125
Q9H7L2,P29016,0.3333333333333333
A0A0C4DH73,P29016,0.3333333333333333
P0C6S8,P29016,0.2
A0A075B6J9,P29016,0.3333333333333333
Q5SQ64,P29016,0.3
P55082,P29016,0.2727272727272727
P36888,P29016,0.1875
Q8WWV6,P29016,0.3333333333333333
P01871,P29016,0.5
Q14773,P29016,0.2222222222222222
Q99665,P29016,0.09090909090909091
Q9NP60,P29016,0.21428571428571427
Q6UY18,P29016,0.2
P18627,P29016,0.3333333333333333
A0A075B6R9,P29016,0.375
A0A075B6J6,P29016,0.3333333333333333
A0A0G2JS06,P29016,0.3333333333333333
A0A0A0MRZ9,P29016,0.3333333333333333
Q13477,P29016,0.3
P31995,P29016,0.3333333333333333
P51610,P29016,0.07692307692307693
A0A0J9YX35,P29016,0.375
P14616,P29016,0.043478260869565216
P57087,P29016,0.2727272727272727
Q14943,P29016,0.2222222222222222
P04440,P29016,0.5
O60667,P29016,0.2222222222222222
Q8N441,P29016,0.3
P0DP03,P29016,0.375
Q13478,P29016,0.25
P14784,P29016,0.09090909090909091
Q86SU0,P29016,0.1111111111111111
P0DOX3,P29016,0.36363636363636365
P12314,P29016,0.3
P12319,P29016,0.3333333333333333
P06331,P29016,0.375
P0DOY2,P29016,0.5
O95998,P29016,0.375
Q08334,P29016,0.1
P01599,P29016,0.3333333333333333
O75325,P29016,0.21428571428571427
Q96NI6,P29016,0.1875
P04217,P29016,0.3
P01768,P29016,0.375
P0DP02,P29016,0.375
O95256,P29016,0.25
O60229,P29016,0.07407407407407407
A0A0A0MS00,P29016,0.375
P01705,P29016,0.3333333333333333
Q9NT99,P29016,0.1875
Q9UJG1,P29016,0.1
Q6UWV2,P29016,0.2727272727272727
P01920,P29016,0.5
P19235,P29016,0.08333333333333333
Q96KP1,P29016,0.09090909090909091
P13747,P29016,0.7
P78552,P29016,0.08333333333333333
P06312,P29016,0.3333333333333333
A0A0C4DH25,P29016,0.3333333333333333
A0A075B6H8,P29016,0.375
P08581,P29016,0.045454545454545456
O14594,P29016,0.15
P80748,P29016,0.3333333333333333
A0A0B4J1Y8,P29016,0.3
A0A075B6J2,P29016,0.3333333333333333
A0A087WSY6,P29016,0.3333333333333333
Q6PJG9,P29016,0.1875
P16284,P29016,0.3
O14522,P29016,0.17647058823529413
A0A075B6K6,P29016,0.3333333333333333
Q14596,P29016,0.06666666666666667
Q96NY8,P29016,0.25
Q92692,P29016,0.2727272727272727
Q92859,P29016,0.21428571428571427
P23471,P29016,0.058823529411764705
Q96DL1,P29016,0.1111111111111111
O75051,P29016,0.05
Q00889,P29016,0.3
Q00888,P29016,0.3
A0A075B6J1,P29016,0.3333333333333333
P01700,P29016,0.3333333333333333
O75425,P29016,0.1
P04629,P29016,0.14285714285714285
O95944,P29016,0.3333333333333333
Q8IYS5,P29016,0.375
Q12866,P29016,0.17647058823529413
Q9P121,P29016,0.3
P01833,P29016,0.3333333333333333
P01718,P29016,0.3333333333333333
Q96JA1,P29016,0.2
Q8N149,P29016,0.2727272727272727
Q14896,P29016,0.23076923076923078
P04432,P29016,0.3333333333333333
Q9HCJ2,P29016,0.17647058823529413
P43121,P29016,0.25
Q9NQS3,P29016,0.2727272727272727
O14511,P29016,0.23076923076923078
Q14952,P29016,0.2222222222222222
Q6UWL6,P29016,0.2727272727272727
A0A087WW87,P29016,0.375
A6NI73,P29016,0.3333333333333333
Q9UDY8,P29016,0.2
P25189,P29016,0.23076923076923078
Q6IE36,P29016,0.058823529411764705
Q8TDQ0,P29016,0.3333333333333333
A8MVW5,P29016,0.3333333333333333
P30511,P29016,0.7777777777777778
P10321,P29016,0.7777777777777778
Q9NSI5,P29016,0.3
Q8IVU1,P29016,0.25
Q6UXL0,P29016,0.1
P35475,P29016,0.1111111111111111
P16144,P29016,0.045454545454545456
A0A075B6S6,P29016,0.375
O75121,P29016,0.2727272727272727
Q14324,P29016,0.23076923076923078
Q96FE5,P29016,0.2
A2RUH7,P29016,0.25
Q6Q8B3,P29016,0.3333333333333333
O15394,P29016,0.21428571428571427
O43157,P29016,0.05263157894736842
Q6ISU1,P29016,0.25
Q92626,P29016,0.15
A0A0C4DH67,P29016,0.375
P59901,P29016,0.2727272727272727
O75022,P29016,0.3333333333333333
Q8NHK3,P29016,0.2222222222222222
A0A0A0MRZ8,P29016,0.3333333333333333
Q6ISS4,P29016,0.375
A0A075B6I7,P29016,0.375
Q50LG9,P29016,0.21428571428571427
P48357,P29016,0.14285714285714285
P01614,P29016,0.375
P01714,P29016,0.3333333333333333
O15146,P29016,0.16666666666666666
O00533,P29016,0.2
Q7Z3B1,P29016,0.3
Q13046,P29016,0.3
P01611,P29016,0.3333333333333333
P01699,P29016,0.3333333333333333
Q7Z6M3,P29016,0.2222222222222222
P19838,P29016,0.045454545454545456
Q16288,P29016,0.125
Q16557,P29016,0.3
A0A075B6K0,P29016,0.3333333333333333
Q86X29,P29016,0.2222222222222222
Q8NHP6,P29016,0.08333333333333333
Q8TD46,P29016,0.3333333333333333
Q9NR99,P29016,0.2
Q92561,P29016,0.1
Q9UIW2,P29016,0.05
Q7Z4H8,P29016,0.09090909090909091
P15151,P29016,0.3
P31785,P29016,0.09090909090909091
P43630,P29016,0.2222222222222222
P10721,P29016,0.16666666666666666
A0A0C4DH69,P29016,0.3333333333333333
Q2Q1W2,P29016,0.058823529411764705
A0A075B6I1,P29016,0.3333333333333333
P01817,P29016,0.375
P43631,P29016,0.2222222222222222
P01597,P29016,0.3333333333333333
Q99706,P29016,0.2222222222222222
Q9BTN0,P29016,0.1875
P13591,P29016,0.21428571428571427
Q13203,P29016,0.25
Q16620,P29016,0.125
Q5VTT5,P29016,0.23076923076923078
P01601,P29016,0.3333333333333333
A0A075B6K2,P29016,0.3333333333333333
P01706,P29016,0.3333333333333333
P01704,P29016,0.3333333333333333
P54296,P29016,0.25
O95644,P29016,0.06666666666666667
Q9Y639,P29016,0.2727272727272727
Q6UWF7,P29016,0.1111111111111111
Q14982,P29016,0.3
Q6UW63,P29016,0.09090909090909091
Q86UW8,P29016,0.23076923076923078
Q9GZV7,P29016,0.25
P01859,P29016,0.5
A0M8Q6,P29016,0.5
P01834,P29016,0.5
Q5VWK5,P29016,0.1111111111111111
P32927,P29016,0.08333333333333333
P06310,P29016,0.375
A0A075B6S4,P29016,0.3333333333333333
A0A075B6I3,P29016,0.3333333333333333
Q96D42,P29016,0.3
A0A0C4DH31,P29016,0.375
P29460,P29016,0.23076923076923078
A1L1A6,P29016,0.42857142857142855
P15814,P29016,0.5
Q6UXM1,P29016,0.21428571428571427
A0A075B6I4,P29016,0.375
Q8N423,P29016,0.3333333333333333
Q8N957,P29016,0.07692307692307693
P01764,P29016,0.375
A0A0B4J1V7,P29016,0.375
P10915,P29016,0.25
P0DOX6,P29016,0.4
P48551,P29016,0.1
P0DOY3,P29016,0.5
Q9HB29,P29016,0.21428571428571427
Q01113,P29016,0.1
P0DP09,P29016,0.3333333333333333
A0A075B6S5,P29016,0.3333333333333333
A0A075B6K4,P29016,0.3333333333333333
P01701,P29016,0.3333333333333333
Q7Z553,P29016,0.21428571428571427
O75900,P29016,0.2
A0A0B4J1U7,P29016,0.375
P0DP08,P29016,0.375
A8MVS5,P29016,0.2222222222222222
A0A0C4DH41,P29016,0.375
P01857,P29016,0.5
P15260,P29016,0.09090909090909091
Q8IYV9,P29016,0.2
Q6UXK5,P29016,0.1875
A0A0C4DH30,P29016,0.375
P01814,P29016,0.375
A0A0C4DH32,P29016,0.375
A0A0B4J1V1,P29016,0.375
A0A0B4J1X8,P29016,0.375
P24394,P29016,0.09090909090909091
P01880,P29016,0.4444444444444444
P01624,P29016,0.3333333333333333
A0A075B6P5,P29016,0.375
A2NJV5,P29016,0.375
P19256,P29016,0.25
A0A0C4DH55,P29016,0.3333333333333333
O60487,P29016,0.2727272727272727
O94916,P29016,0.06666666666666667
Q14934,P29016,0.07142857142857142
Q8N323,P29016,0.1111111111111111
P12318,P29016,0.3333333333333333
Q14956,P29016,0.1
P0DP06,P29016,0.375
A0A0C4DH39,P29016,0.375
Q9NPH3,P29016,0.23076923076923078
Q96PE1,P29016,0.1111111111111111
Q15375,P29016,0.04
P02751,P29016,0.07692307692307693
Q96LA5,P29016,0.3333333333333333
O43155,P29016,0.07142857142857142
Q8NAU1,P29016,0.1
P24071,P29016,0.25
Q6MZW2,P29016,0.2
A0A0C4DH35,P29016,0.375
Q4G0P3,P29016,0.1
Q71H61,P29016,0.1111111111111111
P08069,P29016,0.045454545454545456
Q969J5,P29016,0.1
Q8NHJ6,P29016,0.375
P0DP07,P29016,0.375
A0A0A0MS14,P29016,0.375
A6NGN9,P29016,0.3
Q8IU57,P29016,0.1111111111111111
P40189,P29016,0.08333333333333333
P32019,P29016,0.07142857142857142
Q9UMF0,P29016,0.25
Q9H3W5,P29016,0.17647058823529413
O75019,P29016,0.3
Q6PI73,P29016,0.2727272727272727
Q9ULH4,P29016,0.1875
P17693,P29016,0.7777777777777778
P43628,P29016,0.2222222222222222
P43629,P29016,0.2222222222222222
Q86VZ4,P29016,0.0625
Q9HBW1,P29016,0.1875
P01893,P29016,0.7
Q96RW7,P29016,0.13636363636363635
O75054,P29016,0.3
P26951,P29016,0.09090909090909091
A0A0C4DH68,P29016,0.375
A0A075B6I9,P29016,0.3333333333333333
Q8ND94,P29016,0.1111111111111111
A0A0B4J1U3,P29016,0.375
O95297,P29016,0.2727272727272727
P01762,P29016,0.375
Q8N6C5,P29016,0.3
P38484,P29016,0.1
Q13651,P29016,0.1111111111111111
Q3SXY7,P29016,0.21428571428571427
P01721,P29016,0.3333333333333333
A0A0B4J1Z2,P29016,0.3333333333333333
O75147,P29016,0.25
A0A0B4J1V6,P29016,0.375
A0A0C4DH62,P29016,0.14285714285714285
P17181,P29016,0.09090909090909091
P0DOX5,P29016,0.4
P43626,P29016,0.2222222222222222
Q14954,P29016,0.2222222222222222
P20916,P29016,0.3
Q15116,P29016,0.3
Q9HBG7,P29016,0.375
Q9P244,P29016,0.1875
Q8WX93,P29016,0.25
Q9BQ51,P29016,0.3333333333333333
Q96FC7,P29016,0.1
P16471,P29016,0.08333333333333333
Q8N109,P29016,0.2222222222222222
P43627,P29016,0.2222222222222222
Q6GTX8,P29016,0.375
P01709,P29016,0.3333333333333333
A0A0A0MRZ7,P29016,0.375
P01717,P29016,0.3333333333333333
P08F94,P29016,0.0625
A0A0C4DH33,P29016,0.375
Q14213,P29016,0.1
P08887,P29016,0.21428571428571427
Q9UHF4,P29016,0.09090909090909091
A0A0C4DH72,P29016,0.3333333333333333
A0A075B6K5,P29016,0.3333333333333333
P01703,P29016,0.3333333333333333
Q86TC9,P29016,0.2727272727272727
Q9UBF9,P29016,0.2727272727272727
Q9UM44,P29016,0.4444444444444444
P01861,P29016,0.5
P0DOX2,P29016,0.36363636363636365
Q8N6P7,P29016,0.1111111111111111
P04430,P29016,0.3333333333333333
Q9P2V4,P29016,0.1875
O75023,P29016,0.3
P12273,P29016,0.1111111111111111
A0A0C4DH43,P29016,0.375
P01825,P29016,0.375
P0DOX8,P29016,0.4
Q86VF2,P29016,0.23076923076923078
Q14626,P29016,0.2727272727272727
Q14627,P29016,0.09090909090909091
A0A075B6S2,P29016,0.3333333333333333
P01715,P29016,0.3333333333333333
O00462,P29016,0.07692307692307693
Q01344,P29016,0.09090909090909091
P04433,P29016,0.3333333333333333
A6NDA9,P29016,0.2
Q68D85,P29016,0.36363636363636365
Q13469,P29016,0.07142857142857142
P01824,P29016,0.375
Q29983,P29016,1.0
P52179,P29016,0.25
Q0ZGT2,P29016,0.3
Q7L985,P29016,0.21428571428571427
Q00653,P29016,0.047619047619047616
Q8TBZ2,P29016,0.125
Q92823,P29016,0.2
Q99650,P29016,0.09090909090909091
P40967,P29016,0.1
Q9HD43,P29016,0.06666666666666667
Q16653,P29016,0.3
Q15746,P29016,0.17647058823529413
P98160,P29016,0.14285714285714285
Q04864,P29016,0.05555555555555555
Q9Y6N7,P29016,0.21428571428571427
Q86WI1,P29016,0.058823529411764705
Q8TD07,P29016,0.42857142857142855
Q99985,P29016,0.21428571428571427
Q02297,P29016,0.21428571428571427
Q4G0U5,P29016,0.125
Q13275,P29016,0.23076923076923078
Q01968,P29016,0.06666666666666667
P09619,P29016,0.15789473684210525
Q15198,P29016,0.3
Q15238,P29016,0.3
Q9UKJ0,P29016,0.375
Q92729,P29016,0.125
P42702,P29016,0.08333333333333333
A0A0A0MT36,P29016,0.3333333333333333
O94898,P29016,0.21428571428571427
Q9NZQ7,P29016,0.3
P51805,P29016,0.05263157894736842
Q9HCM2,P29016,0.05263157894736842
P0DSN7,P29016,0.375
A0A075B6I6,P29016,0.3333333333333333
Q12968,P29016,0.07142857142857142
P16234,P29016,0.16666666666666666
P11464,P29016,0.3
A6NJZ7,P29016,0.07692307692307693
Q9HCK4,P29016,0.23076923076923078
Q9NY72,P29016,0.2727272727272727
A0A087WSZ0,P29016,0.375
Q6VMQ6,P29016,0.09090909090909091
Q29980,P29016,1.0
Q15223,P29016,0.21428571428571427
P23467,P29016,0.06666666666666667
O60469,P29016,0.2
P0DTE2,P29016,0.25
A0A0C4DH38,P29016,0.375
Q9BX67,P29016,0.2727272727272727
P01602,P29016,0.3333333333333333
P04211,P29016,0.3333333333333333
Q9NZU0,P29016,0.07142857142857142
Q8TBE3,P29016,0.1111111111111111
B9A064,P29016,0.5
P14778,P29016,0.21428571428571427
Q6WRI0,P29016,0.1875
Q16270,P29016,0.21428571428571427
P42701,P29016,0.1
P23352,P29016,0.07692307692307693
P15509,P29016,0.08333333333333333
Q9Y238,P29016,0.125
P22455,P29016,0.17647058823529413
A0A0C4DH34,P29016,0.375
A0A075B6Q5,P29016,0.375
A0A0B4J1X5,P29016,0.375
P0DP01,P29016,0.375
Q01638,P29016,0.21428571428571427
Q8TDY8,P29016,0.25
P01876,P29016,0.5
Q8IZA0,P29016,0.08333333333333333
Q9Y624,P29016,0.2727272727272727
Q96RD9,P29016,0.3333333333333333
A0A0J9YXX1,P29016,0.375
O95976,P29016,0.3333333333333333
P01594,P29016,0.3333333333333333
P01615,P29016,0.375
P16452,P29016,0.0625
O95278,P29016,0.0625
Q8TC84,P29016,0.08333333333333333
Q04446,P29016,0.07142857142857142
P0CF74,P29016,0.5
P0DOX4,P29016,0.4
Q6UWB1,P29016,0.1111111111111111
A0A0C4DH24,P29016,0.3333333333333333
A0A075B6H7,P29016,0.3333333333333333
Q9UF33,P29016,0.038461538461538464
Q96LA6,P29016,0.3
Q14CZ8,P29016,0.3
P01767,P29016,0.375
Q9Y6W8,P29016,0.1111111111111111
P16871,P29016,0.09090909090909091
P06213,P29016,0.043478260869565216
O14498,P29016,0.23076923076923078
Q9NZN1,P29016,0.21428571428571427
P01909,P29016,0.5
P29320,P29016,0.04
Q17R55,P29016,0.125
A0A0B4J2H0,P29016,0.375
Q969P0,P29016,0.3333333333333333
O75144,P29016,0.3333333333333333
P32942,P29016,0.2727272727272727
P13598,P29016,0.18181818181818182
Q8N743,P29016,0.2
Q14953,P29016,0.2222222222222222
A0A075B6S9,P29016,0.375
P82987,P29016,0.21428571428571427
Q99062,P29016,0.18181818181818182
Q9H6D8,P29016,0.1111111111111111
A0A0B4J1V0,P29016,0.375
A0A0A0MS15,P29016,0.375
Q9H6K1,P29016,0.1
Q6UXK2,P29016,0.2727272727272727
Q9C0B2,P29016,0.14285714285714285
A8K4G0,P29016,0.3333333333333333
P01772,P29016,0.375
A0A0J9YVY3,P29016,0.375
Q93033,P29016,0.2727272727272727
P01860,P29016,0.5
Q9HBE5,P29016,0.1
P01877,P29016,0.4444444444444444
P04439,P29016,0.7
P23083,P29016,0.375
P01854,P29016,0.5
O94856,P29016,0.2
Q8TDX9,P29016,0.0625
Q9Y4D7,P29016,0.05263157894736842
Q6IE37,P29016,0.0625
A6NMB1,P29016,0.25
Q5JXA9,P29016,0.3
P41217,P29016,0.2727272727272727
Q9UKJ1,P29016,0.3333333333333333
Q9ULL4,P29016,0.05263157894736842
Q9UBG7,P29016,0.06666666666666667
Q01974,P29016,0.14285714285714285
Q07699,P29016,0.2222222222222222
O14931,P29016,0.3
Q8NAT1,P29016,0.1
Q9NS98,P29016,0.23076923076923078
Q15109,P29016,0.25
O15389,P29016,0.3
Q9BRK3,P29016,0.3
Q00872,P29016,0.23076923076923078
O60500,P29016,0.23076923076923078
Q12913,P29016,0.06666666666666667
Q9UFD9,P29016,0.07692307692307693
Q8IWT1,P29016,0.3
Q5VST9,P29016,0.11538461538461539
P98161,P29016,0.03571428571428571
Q2VWP7,P29016,0.23076923076923078
O15034,P29016,0.07142857142857142
P24821,P29016,0.06666666666666667
P16112,P29016,0.15789473684210525
P20742,P29016,0.05
Q9BY67,P29016,0.25
Q92637,P29016,0.3333333333333333
Q7L513,P29016,0.375
Q30201,P29016,0.7
P01766,P29016,0.375
P0DP04,P29016,0.375
Q99715,P29016,0.07142857142857142
P06340,P29016,0.5
Q5VTL7,P29016,0.1111111111111111
P31994,P29016,0.3333333333333333
A1L4K1,P29016,0.07142857142857142
Q9NPB8,P29016,0.07692307692307693
Q8N3K9,P29016,0.08333333333333333
P07333,P29016,0.16666666666666666
Q14315,P29016,0.07692307692307693
A0A0B4J1Y9,P29016,0.375
Q8NI17,P29016,0.1
Q9BXM9,P29016,0.0625
Q9Y5Z7,P29016,0.07692307692307693
A0A0C4DH42,P29016,0.375
Q6ZU64,P29016,0.125
P12111,P29016,0.0625
P28068,P29016,0.5
Q8TC99,P29016,0.1111111111111111
Q53EP0,P29016,0.1111111111111111
Q99795,P29016,0.2727272727272727
A0A0B4J1V2,P29016,0.375
A0A0C4DH36,P29016,0.375
P01742,P29016,0.375
Q8IZJ3,P29016,0.045454545454545456
P01782,P29016,0.375
A0A0G2JMI3,P29016,0.375
Q8N6G6,P29016,0.21428571428571427
Q14118,P29016,0.07692307692307693
Q8N475,P29016,0.2
P13762,P29016,0.5
P54760,P29016,0.038461538461538464
Q9P2B2,P29016,0.3333333333333333
Q8IUI8,P29016,0.1111111111111111
Q6BAA4,P29016,0.375
A8K2U0,P29016,0.05263157894736842
Q9Y2H6,P29016,0.1111111111111111
P22607,P29016,0.16666666666666666
Q9Y6Y1,P29016,0.0625
P21709,P29016,0.04
Q9BTV5,P29016,0.0625
Q9HCN6,P29016,0.3333333333333333
Q9HAK2,P29016,0.0625
P05538,P29016,0.5
P29323,P29016,0.04
P54762,P29016,0.038461538461538464
P10912,P29016,0.08333333333333333
Q9NZU1,P29016,0.07142857142857142
Q86WK7,P29016,0.21428571428571427
P01906,P29016,0.5
Q6PCB8,P29016,0.2727272727272727
Q63HQ2,P29016,0.07692307692307693
Q96PJ5,P29016,0.3
